1675238400000,23077.22000000,23089.08000000,22940.32000000,22984.04000000,6254.98168000,1675241999999,143904792.86886230,111626,3062.29343000,70454390.71482590,0
1675242000000,22983.10000000,23022.52000000,22918.93000000,22993.89000000,4392.96290000,1675245599999,100965080.73655010,90099,2192.71772000,50396269.09391510,0
1675245600000,22993.70000000,23014.51000000,22945.12000000,22996.18000000,3423.35813000,1675249199999,78695182.18906680,70753,1664.14858000,38255342.80756550,0
1675249200000,22997.17000000,23102.42000000,22988.88000000,23078.32000000,4920.77355000,1675252799999,113465483.16275970,91999,2440.12851000,56265990.08593380,0
1675252800000,23077.85000000,23110.00000000,23048.56000000,23061.46000000,4468.75444000,1675256399999,103152874.29830220,80828,2171.91406000,50136227.84580680,0
1675256400000,23061.46000000,23144.75000000,23017.35000000,23086.72000000,6505.56497000,1675259999999,150221621.31094970,113586,3194.91735000,73776299.81597680,0
1675260000000,23087.41000000,23145.29000000,23030.14000000,23102.12000000,7763.05803000,1675263599999,179334840.10080810,127107,3865.89879000,89309998.56642140,0
1675263600000,23102.66000000,23114.46000000,22941.27000000,22980.42000000,9080.69261000,1675267199999,209134147.57370860,151376,4497.59995000,103585359.67273770,0
1675267200000,22980.12000000,23037.34000000,22920.37000000,23001.47000000,3058.70763000,1675270799999,70342745.73632950,77080,1527.73719000,35134135.60822200,0
1675270800000,23001.20000000,23039.90000000,22928.38000000,22993.46000000,3745.99217000,1675274399999,86114724.93117360,91007,1929.21953000,44350944.92647020,0
1675274400000,22994.60000000,23128.00000000,22944.76000000,23077.94000000,7478.71514000,1675277999999,172354238.37466250,145962,3761.56165000,86692228.08127700,0
1675278000000,23076.43000000,23497.43000000,22755.78000000,23387.15000000,28866.71215000,1675281599999,667927478.47938520,455583,14599.20053000,337850461.34962580,0
1675281600000,23387.37000000,23653.11000000,23320.11000000,23573.83000000,16763.66715000,1675285199999,393835389.10885000,256467,8429.37093000,198051558.61374150,0
1675285200000,23574.34000000,23800.00000000,23534.46000000,23682.45000000,12596.98638000,1675288799999,298566413.83043290,213217,6405.39211000,151820910.62727740,0
1675288800000,23680.84000000,23816.65000000,23654.54000000,23716.61000000,5681.54169000,1675292399999,134844943.80352180,120936,2980.07316000,70734339.91962890,0
1675292400000,23715.32000000,23788.33000000,23683.57000000,23733.89000000,4704.56682000,1675295999999,111661734.72764910,100055,2399.36821000,56949316.36155360,0
1675296000000,23733.65000000,24263.89000000,23690.75000000,24193.21000000,17235.47188000,1675299599999,412767966.61285590,256374,8961.70819000,214627874.37679250,0
1675299600000,24194.71000000,24212.32000000,23950.00000000,23956.64000000,9795.62546000,1675303199999,235682605.02761430,164365,4879.78900000,117412027.25546550,0
1675303200000,23956.59000000,23994.63000000,23836.46000000,23888.65000000,5584.63977000,1675306799999,133542289.87551910,103514,2691.71492000,64364630.06112790,0
1675306800000,23890.42000000,23939.00000000,23852.26000000,23854.14000000,4109.96252000,1675310399999,98217199.80975120,76861,1983.78472000,47408553.56464710,0
1675310400000,23853.79000000,23911.00000000,23843.13000000,23888.41000000,3694.29780000,1675313999999,88229091.32171880,71302,1831.14068000,43733137.51457310,0
1675314000000,23887.20000000,23926.26000000,23803.71000000,23807.51000000,4087.29212000,1675317599999,97570173.59090400,76014,2051.85540000,48981687.09605270,0
1675317600000,23808.68000000,23835.40000000,23654.94000000,23792.33000000,6011.83901000,1675321199999,142881109.94512660,106060,2920.90243000,69425680.59275630,0
1675321200000,23791.96000000,23838.79000000,23745.01000000,23787.13000000,4272.93389000,1675324799999,101693568.88028450,79916,2163.84020000,51500663.45952880,0
1675324800000,23787.80000000,23858.81000000,23772.90000000,23805.36000000,4582.97739000,1675328399999,109141040.02438000,88721,2313.47544000,55093888.95283000,0
1675328400000,23804.53000000,23840.57000000,23756.41000000,23836.26000000,4237.68735000,1675331999999,100832511.32505120,88604,2166.57935000,51554136.95289820,0
1675332000000,23836.45000000,23841.16000000,23776.30000000,23786.58000000,3670.93324000,1675335599999,87380377.43057550,74770,1809.97844000,43085324.84223250,0
